,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,cluster_group
3552,40.8146,-73.5024,11.983809956143158,0,1,0,0,3
3553,40.6685,-73.5536,5.791793351978915,0,1,0,0,0
3554,40.6571,-73.6741,11.379787137942444,0,1,0,0,3
3555,40.685,-73.5103,8.197538739721184,0,1,0,0,0
3556,40.982,-72.3067,10.411749893898953,0,1,0,0,3
3557,40.8601,-73.4423,8.629807335785372,0,1,0,0,0
3558,40.702,-73.592,6.380122536899765,0,1,0,0,0
3559,40.843,-73.2799,8.719317375506371,0,1,0,0,0
3560,40.7245,-73.6487,7.672292455628756,0,1,0,0,0
3561,40.865,-73.6277,10.260987156349417,0,1,0,0,3
3562,40.9943,-72.5363,10.561993856462898,0,1,0,0,3
3563,40.7591,-73.3257,5.961005339623274,0,1,0,0,0
3564,40.9943,-72.5363,10.769032208692334,0,1,0,0,3
3565,40.6682,-73.4588,5.886104031450156,0,1,0,0,0
3566,40.9339,-72.3077,9.834201781015292,0,1,0,0,3
3567,40.9457,-73.0611,5.886104031450156,0,1,0,0,0
3568,40.8231,-73.1958,8.057906331907603,0,1,0,0,0
3569,40.835,-73.6964,10.224846151347293,0,1,0,0,3
3570,40.9436,-72.9913,9.479145388658274,0,1,0,0,3
3571,40.7845,-73.6403,8.95364003713313,0,1,0,0,3
3572,40.993,-72.179,10.231135252930956,0,1,0,0,3
3573,40.857,-73.3146,11.773010056032644,0,1,0,0,3
3574,40.8472,-73.5349,10.696574407507088,0,1,0,0,3
3575,41.0459,-71.944,7.756195343948118,0,1,0,0,0
3576,40.8143,-73.3634,10.576840105767895,0,1,0,0,3
3577,40.993,-72.179,10.988749960089251,0,1,0,0,3
3578,40.8146,-73.5024,8.64541048921699,0,1,0,0,0
3579,40.7997,-72.797,10.200030253420106,0,1,0,0,3
3580,41.1039,-72.3674,10.803689552060698,0,1,0,0,3
3581,40.8281,-73.6076,9.101863895640099,0,1,0,0,3
3582,40.8295,-72.6473,9.943957485089841,0,1,0,0,3
3583,40.9426,-73.1116,9.931686206894806,0,1,0,0,3
3584,40.8726,-72.5202,9.53870842969938,0,1,0,0,3
3585,40.9043,-72.4103,11.79609456928321,0,1,0,0,3
3586,40.7117,-73.3007,7.261225091971921,0,1,0,0,0
3587,40.701,-73.6758,11.365628329198145,0,1,0,0,3
3588,40.9068,-73.1277,11.281905097833954,0,1,0,0,3
3589,40.8154,-73.4716,9.583089432317689,0,1,0,0,3
3590,40.5877,-73.6595,10.821636756380919,0,1,0,0,3
3591,40.8195,-72.7054,8.36264243156764,0,1,0,0,0
3592,40.9043,-72.4103,8.851949671253948,0,1,0,0,0
3593,40.9043,-72.4103,7.995643604287271,0,1,0,0,0
3594,40.8125,-73.6261,10.07001842342376,0,1,0,0,3
3595,40.7149,-73.5561,10.017187597452043,0,1,0,0,3
3596,40.9136,-73.0464,10.415951832970627,0,1,0,0,3
3597,40.8817,-73.5927,13.387555531926678,0,1,0,0,3
3598,40.9339,-72.3077,11.542658815084202,0,1,0,0,3
3599,40.9262,-72.652,9.785829509067895,0,1,0,0,3
3600,40.7623,-73.523,8.926118971153382,0,1,0,0,3
3601,40.7149,-73.5561,7.064759027791802,0,1,0,0,0
3602,41.0459,-71.944,9.160729871422848,0,1,0,0,3
3603,40.7294,-73.6828,9.902887372464095,0,1,0,0,3
3604,40.9051,-73.3309,9.48189306249808,0,1,0,0,3
3605,40.6548,-73.6097,8.215006432761575,0,1,0,0,0
3606,40.6807,-73.4444,10.178387530975364,0,1,0,0,3
3607,40.8143,-73.3634,10.309152640646959,0,1,0,0,3
3608,40.8146,-73.5024,11.284794371519979,0,1,0,0,3
3609,40.993,-72.179,11.455328131289646,0,1,0,0,3
3610,40.7703,-73.6514,12.16326973195132,0,1,0,0,3
3611,40.7781,-73.4816,9.931102719569102,0,1,0,0,3
3612,40.982,-72.3067,10.314083475473309,0,1,0,0,3
3613,40.8676,-73.4102,12.190840625078659,0,1,0,0,3
3614,40.6842,-73.4171,8.540128162698734,0,1,0,0,0
3615,41.083999999999996,-72.3559,8.732788324973118,0,1,0,0,0
3616,41.0555,-72.429,7.974532844130228,0,1,0,0,0
3617,40.8813,-73.1591,8.196987927258897,0,1,0,0,0
3618,40.9895,-72.0959,10.506404727328183,0,1,0,0,3
3619,40.8542,-73.2138,11.907594639470634,0,1,0,0,3
3620,40.7117,-73.3007,8.453614209773367,0,1,0,0,0
3621,40.843,-73.2799,8.505525386548555,0,1,0,0,0
3622,40.7934,-73.6888,10.61602060689591,0,1,0,0,3
3623,40.835,-73.6964,10.943380091466453,0,1,0,0,3
3624,40.982,-72.3067,10.244094088295796,0,1,0,0,3
3625,41.0459,-71.944,11.652287327324048,0,1,0,0,3
3626,40.993,-72.179,10.524225317577933,0,1,0,0,3
3627,40.8154,-73.4716,11.170444733442377,0,1,0,0,3
3628,43.32899999999999,-73.6818,8.024862150286411,0,1,0,0,0
3629,41.6907,-73.8621,12.364226672686904,0,1,0,0,3
3630,41.5097,-73.9634,10.097820021996219,0,1,0,0,3
3632,41.1909,-73.6355,7.71244383427499,0,1,0,0,0
3634,41.4641,-74.0591,9.368470836230891,0,1,0,0,3
3638,41.4097,-73.5992,8.117908942383155,0,1,0,0,0
3639,43.0947,-73.503,9.27556615689389,0,1,0,0,3
3640,41.8447,-73.5542,8.092661465090748,0,1,0,0,0
3641,41.3477,-73.661,9.512442967089195,0,1,0,0,3
3642,44.0465,-73.4705,8.027476530860483,0,1,0,0,0
3643,41.4512,-74.4701,5.529429087511423,0,1,0,0,0
3644,41.4162,-74.0395,9.92577728051019,0,1,0,0,3
3645,41.2722,-73.602,6.620073206530356,0,1,0,0,0
3646,44.6927,-73.46600000000002,9.438750032962892,0,1,0,0,3
3647,42.2937,-74.9207,10.511548411089446,0,1,0,0,3
3648,41.218,-73.8924,11.611669197924073,0,1,0,0,3
3649,43.3149,-73.5746,6.173786103901937,0,1,0,0,0
3650,41.2015,-73.7926,11.574557485072926,0,1,0,0,3
3651,43.0466,-73.3814,5.886104031450156,0,1,0,0,0
3652,41.4097,-73.5992,10.769410877046496,0,1,0,0,3
3653,41.2892,-73.9184,8.07153089355666,0,1,0,0,0
3655,42.0064,-73.8546,8.916506080039204,0,1,0,0,3
3656,41.9697,-74.0668,9.261261597154569,0,1,0,0,3
3657,43.0064,-75.0484,9.274218987924211,0,1,0,0,3
3658,41.3286,-73.8273,6.222576268071369,0,1,0,0,0
3659,41.284,-73.8931,9.02304647355567,0,1,0,0,3
3660,41.9536,-73.5287,7.083387847625295,0,1,0,0,0
3661,43.0307,-74.9876,9.648539817497083,0,1,0,0,3
3662,41.9697,-74.0668,9.612465241025296,0,1,0,0,3
3663,41.1444,-73.835,10.975697684842926,0,1,0,0,3
3664,41.135,-73.7845,11.578231722572726,0,1,0,0,3
3666,41.7464,-74.1092,11.785511767472634,0,1,0,0,3
3667,41.5603,-73.7939,8.16961956172385,0,1,0,0,0
3668,41.9697,-74.0668,8.97941663334301,0,1,0,0,3
3669,41.5372,-74.0526,10.865707216298683,0,1,0,0,3
3670,41.0897,-73.844,11.640543357266136,0,1,0,0,3
3671,41.8083,-74.2353,10.217122418826003,0,1,0,0,3
3672,41.9272,-73.8888,10.606770690283964,0,1,0,0,3
3673,43.32899999999999,-73.6818,7.473069088032197,0,1,0,0,0
3674,42.0738,-73.9797,9.37007543009734,0,1,0,0,3
3675,41.2656,-74.3604,10.920173694305387,0,1,0,0,3
3676,41.9896,-73.6602,10.468528597116615,0,1,0,0,3
3677,44.6927,-73.46600000000002,6.704414354964107,0,1,0,0,0
3678,41.218,-73.8924,8.317038362871864,0,1,0,0,0
3679,42.2937,-74.9207,8.721439305625983,0,1,0,0,0
3680,41.9272,-73.8888,7.4133673356952405,0,1,0,0,0
3681,41.218,-73.8924,10.712474325934702,0,1,0,0,3
3682,41.2553,-73.5402,7.461640392208575,0,1,0,0,0
3684,42.0064,-73.8546,11.183052823037668,0,1,0,0,3
3685,44.6927,-73.46600000000002,6.222576268071369,0,1,0,0,0
3686,41.3286,-74.1885,8.37516869138682,0,1,0,0,0
3687,41.3717,-73.7508,11.998383679521808,0,1,0,0,3
3688,41.8616,-74.1697,9.593831136318125,0,1,0,0,3
3689,41.2999,-73.7924,12.25005838213647,0,1,0,0,3
3691,44.2245,-73.6011,8.113726085970747,0,1,0,0,0
3694,41.1925,-74.2159,6.0867747269123065,0,1,0,0,0
3696,41.0222,-73.6798,13.07372835719945,0,1,0,0,3
3697,40.9569,-73.8198,6.473890696352274,0,1,0,0,0
3698,41.595,-73.8876,13.016739449278706,0,1,0,0,3
3699,41.0398,-73.8117,13.27795361485684,0,1,0,0,3
3700,42.0348,-74.112,11.453758517729806,0,1,0,0,3
3701,41.4414,-73.9335,11.801494144269975,0,1,0,0,3
3702,42.6683,-73.7744,9.367515046348181,0,1,0,0,3
3703,43.6978,-73.986,5.480638923341991,0,1,0,0,0
3705,42.4625,-75.0491,9.569784577966816,0,1,0,0,3
3706,42.7904,-73.9809,7.333023014386481,0,1,0,0,0
3707,42.7462,-73.763,10.613089851967919,0,1,0,0,3
3708,42.7198,-73.8207,11.537311591574177,0,1,0,0,3
3709,42.7198,-73.8207,14.343932824690024,0,1,0,0,3
3710,42.7823,-73.9448,9.537050831395442,0,1,0,0,3
3711,43.005,-73.8486,8.649974302650056,0,1,0,0,0
3712,42.2276,-73.8985,7.090076835776092,0,1,0,0,0
3715,42.3496,-73.5873,9.907911253526933,0,1,0,0,3
3716,42.3074,-75.3908,7.539027055823995,0,1,0,0,0
3717,42.8499,-73.7851,8.573951525234847,0,1,0,0,0
3718,42.7904,-73.9809,7.9390411639770155,0,1,0,0,0
3719,42.6568,-73.7605,11.748589901815318,0,1,0,0,3
3720,42.9168,-73.7214,9.50250090115345,0,1,0,0,3
3721,42.6158,-73.8373,9.41974193317388,0,1,0,0,3
3722,42.6158,-73.8373,8.987246819412015,0,1,0,0,3
3723,43.3115,-73.6448,8.736168065858228,0,1,0,0,0
3724,42.433,-73.4903,9.315960853839867,0,1,0,0,3
3725,43.0727,-74.1684,5.805134968916488,0,1,0,0,0
3726,41.8948,-73.9767,6.369900982828227,0,1,0,0,0
3727,42.8499,-73.7851,11.6622416201502,0,1,0,0,3
3728,42.247,-73.7552,10.837158371881817,0,1,0,0,3
3729,42.88,-73.9913,7.215239978730097,0,1,0,0,0
3731,43.0217,-74.029,8.519031500689877,0,1,0,0,0
3732,42.6359,-73.7219,10.431601173977485,0,1,0,0,3
3733,42.7904,-73.9809,7.221105098182496,0,1,0,0,0
3734,42.6973,-73.8975,5.575949103146316,0,1,0,0,0
3736,42.6379,-73.4989,10.403756045383023,0,1,0,0,3
3737,42.7287,-73.6683,10.780043198990267,0,1,0,0,3
3738,42.247,-73.7552,11.077856299096505,0,1,0,0,3
3739,42.8499,-73.7851,9.556734650507295,0,1,0,0,3
3740,43.1401,-73.8398,7.752764808851328,0,1,0,0,0
3741,42.7005,-74.9243,8.748082665462386,0,1,0,0,0
3743,42.4321,-73.6683,9.317171206185728,0,1,0,0,3
3744,42.7198,-73.8207,9.101841603817853,0,1,0,0,3
3745,42.5971,-73.7959,8.057060681965766,0,1,0,0,0
3746,42.6526,-73.7562,8.485496104672983,0,1,0,0,0
3747,42.9387,-74.1882,11.046308095868557,0,1,0,0,3
3748,43.005,-73.8486,7.688913336864796,0,1,0,0,0
3749,41.5921,-75.0107,6.775366090936392,0,1,0,0,0
3750,42.8091,-73.8693,6.173786103901937,0,1,0,0,0
3752,42.8499,-73.7851,11.147367469005035,0,1,0,0,3
3753,43.0708,-73.7408,6.578695502076378,0,1,0,0,0
3754,43.005,-73.8486,8.097426298597213,0,1,0,0,0
3755,43.0708,-73.7408,13.062486316094896,0,1,0,0,3
3756,43.0708,-73.7408,11.039909302599785,0,1,0,0,3
3757,42.88,-73.9913,9.93482147734407,0,1,0,0,3
3759,42.3496,-73.5873,11.516206376887727,0,1,0,0,3
3760,43.0878,-73.6007,10.78755504771372,0,1,0,0,3
3761,43.0708,-73.7408,7.602900462204755,0,1,0,0,0
3762,43.0708,-73.7408,13.174618161412555,0,1,0,0,3
3763,42.6847,-73.7354,6.539585955617669,0,1,0,0,0
3764,42.88,-73.9913,9.481283120423665,0,1,0,0,3
3766,42.7198,-73.8207,8.214031932115997,0,1,0,0,0
3767,43.0069,-74.3715,5.908082938168931,0,1,0,0,0
3768,41.7167,-73.9928,8.653121708640482,0,1,0,0,0
3769,43.0708,-73.7408,10.894396397848382,0,1,0,0,3
3772,42.6878,-73.6383,9.500319803476646,0,1,0,0,3
3773,42.7823,-73.9448,6.467698726104354,0,1,0,0,0
3779,40.8633,-73.8895,6.723832440821209,0,0,1,0,0
3784,42.9491,-78.8978,9.172721575069673,0,0,1,0,4
3785,43.174,-77.5637,10.136927513425217,0,0,1,0,4
3786,42.8939,-78.8681,7.3373730165176285,0,0,1,0,4
3787,42.887,-78.8779,8.87872034432589,0,0,1,0,4
3788,40.7706,-73.9265,9.930475090744714,0,0,1,0,3
3789,41.7035,-73.9117,7.419380582918692,0,0,1,0,0
3794,42.9164,-78.8763,7.8013913202914855,0,0,1,0,4
3795,42.9499,-78.8599,8.915289885985567,0,0,1,0,4
3796,42.0064,-73.8546,8.576216531865699,0,0,1,0,0
3799,40.7229,-73.8473,7.97522083865341,0,0,1,0,0
3800,42.8967,-78.8846,8.13739583005665,0,0,1,0,4
3802,42.9685,-78.7492,9.235374389695824,0,0,1,0,4
3807,42.9685,-78.7492,7.866465448784156,0,0,1,0,4
3813,42.9167,-78.8895,10.08291617883893,0,0,1,0,4
3817,42.8967,-78.8846,7.5411524551363085,0,0,1,0,4
3821,40.8633,-73.8895,10.670070121973508,0,0,1,0,3
3822,42.9164,-78.8763,6.86484777797086,0,0,1,0,4
3828,40.7722,-73.7454,9.386308454797962,0,0,1,0,3
3830,41.0278,-73.9491,10.355219007744406,0,0,1,0,3
3831,42.9499,-78.8599,8.89179488664836,0,0,1,0,4
3832,43.1577,-77.608,9.623112055266786,0,0,1,0,4
3833,43.1722,-79.0215,7.6815511374247345,0,0,1,0,4
3836,41.5404,-73.8979,10.454576230644411,0,0,1,0,3
3837,41.5372,-74.0526,7.294377299288821,0,0,1,0,0
3841,42.9491,-78.8978,9.363058883883236,0,0,1,0,4
3842,43.2196,-77.4616,6.144228551659611,0,0,1,0,4
3843,42.9499,-78.8599,7.655390644826152,0,0,1,0,4
3851,41.595,-73.8876,7.137914165190252,0,0,1,0,0
3856,43.1122,-77.5618,9.504838164547925,0,0,1,0,4
3861,41.0914,-73.9252,9.607705429739294,0,0,1,0,3
3862,43.0734,-76.0558,6.779921907472252,0,0,1,0,0
3863,42.9164,-78.8763,8.211211361793023,0,0,1,0,4
3864,43.1501,-77.589,8.851253951334739,0,0,1,0,4
3865,40.8633,-73.8895,10.804712158161898,0,0,1,0,3
3866,42.9719,-78.8769,8.419359831067474,0,0,1,0,4
3867,40.7095,-73.9563,9.923202921123417,0,0,1,0,3
3871,42.7701,-78.602,8.700847193443972,0,0,1,0,4
3872,42.9164,-78.8763,9.6540770249712,0,0,1,0,4
3873,41.7803,-73.6885,10.830904359448855,0,0,1,0,3
3876,42.887,-78.8779,7.6544432264701125,0,0,1,0,4
3879,43.041000000000004,-76.1489,8.817001443665859,0,0,1,0,4
3880,40.8633,-73.8895,6.284134161070802,0,0,1,0,0
3885,41.6538,-73.5556,6.78897174299217,0,0,1,0,0
3887,41.7035,-73.9117,6.516193076042964,0,0,1,0,0
3888,42.8967,-78.8846,7.37650812632622,0,0,1,0,4
3889,42.9685,-78.7492,7.215239978730097,0,0,1,0,4
3892,42.9491,-78.8978,7.57353126274595,0,0,1,0,4
3895,40.6588,-73.8438,7.615396905692535,0,0,1,0,0
3896,40.745,-73.9069,8.235360643753348,0,0,1,0,0
3897,43.174,-77.5637,9.03898961527851,0,0,1,0,4
3902,42.4406,-76.4966,9.52602664083756,0,0,1,0,4
3904,42.9744,-78.7949,10.086934725586342,0,0,1,0,4
3907,40.7446,-73.9345,11.355993721568112,0,0,1,0,3
3908,43.4167,-73.6975,7.941637028078316,0,0,1,0,0
3909,42.9719,-78.8769,9.207290726531031,0,0,1,0,4
3910,40.7851,-73.8096,6.436150368369428,0,0,1,0,0
3911,40.7763,-73.911,7.272398392570047,0,0,1,0,0
3912,42.9164,-78.8763,8.96341629199657,0,0,1,0,4
3913,42.8967,-78.8846,9.775563267802852,0,0,1,0,4
3916,40.7173,-73.8792,10.364931527239982,0,0,1,0,3
3917,40.6588,-73.8438,11.048097220288438,0,0,1,0,3
3918,43.1501,-77.589,11.3003556887413,0,0,1,0,4
3920,40.7807,-73.7812,9.434922887484646,0,0,1,0,3
3921,40.7446,-73.9345,6.674561391814426,0,0,1,0,0
3922,40.7446,-73.9345,8.12028536511089,0,0,1,0,0
3923,41.0973,-73.9768,9.344393878275636,0,0,1,0,3
3924,42.9685,-78.7492,6.784004471545962,0,0,1,0,4
3925,40.9569,-73.8198,8.180752154308315,0,0,1,0,0
3929,41.3717,-73.7508,10.298252281908857,0,0,1,0,3
3930,41.4432,-73.6815,9.067854723679428,0,0,1,0,3
3933,41.033,-73.7652,8.817158514909845,0,0,1,0,0
3935,40.955,-73.8086,10.312811870970013,0,0,1,0,3
3940,40.9569,-73.8198,6.049733455231958,0,0,1,0,0
3941,41.205,-73.7299,9.360310898552477,0,0,1,0,3
3943,40.9927,-73.7995,7.438360000355722,0,0,1,0,0
3946,41.136,-73.7009,8.59320934183926,0,0,1,0,0
3950,41.218,-73.8924,8.047893314478745,0,0,1,0,0
3954,41.0113,-73.8413,8.503094267036737,0,0,1,0,0
3955,40.9391,-73.8353,8.756682421266532,0,0,1,0,0
3956,41.0897,-73.844,10.3730723440816,0,0,1,0,3
3958,41.218,-73.8924,6.733401891837359,0,0,1,0,0
3959,41.136,-73.7009,8.787372988731876,0,0,1,0,0
3960,40.9391,-73.8353,8.79975970166268,0,0,1,0,0
3961,41.0113,-73.8413,9.351735762157492,0,0,1,0,3
3963,41.0398,-73.8117,7.994294986415977,0,0,1,0,0
3964,41.3414,-73.5929,6.666956792429207,0,0,1,0,0
3965,41.0141,-73.7552,9.567805004029164,0,0,1,0,3
3968,41.0897,-73.844,8.166216268592143,0,0,1,0,0
3970,41.0499,-73.7776,6.659293919683638,0,0,1,0,0
3973,41.0247,-73.7781,10.057572515918395,0,0,1,0,3
3974,41.136,-73.7009,8.114121217476848,0,0,1,0,0
3979,40.9927,-73.7995,5.9454729632569885,0,0,1,0,0
3980,40.9878,-73.863,6.747586526829315,0,0,1,0,0
3981,41.033,-73.7652,6.3561076606958915,0,0,1,0,0
3982,41.0592,-73.7395,7.290292882446597,0,0,1,0,0
3984,40.9927,-73.7995,7.369373851693433,0,0,1,0,0
3985,41.0897,-73.844,6.669498089857879,0,0,1,0,0
3986,40.9391,-73.8353,9.12995427201693,0,0,1,0,3
3988,41.0398,-73.8117,6.3955954322030095,0,0,1,0,0
3990,41.0141,-73.7552,6.729824070489475,0,0,1,0,0
3993,41.205,-73.7299,9.94323697205341,0,0,1,0,3
3994,40.9927,-73.7995,9.744324163381124,0,0,1,0,3
3997,41.136,-73.7009,8.130942302231878,0,0,1,0,0
3998,41.0897,-73.844,6.51025834052315,0,0,1,0,0
4003,40.993,-72.179,6.761572768804055,0,0,1,0,0
4005,40.7984,-73.6477,10.275051108968611,0,0,1,0,3
4006,40.8726,-72.5202,5.634789603169249,0,0,1,0,0
4009,40.6637,-73.638,7.24422751560335,0,0,1,0,0
4011,40.7867,-73.727,7.1180162044653335,0,0,1,0,0
4013,40.835,-73.6964,7.179307969504034,0,0,1,0,0
4016,40.9339,-72.3077,7.911543936128774,0,0,1,0,0
4017,40.7557,-73.5723,8.918249930260732,0,0,1,0,0
4018,40.685,-73.5103,8.76462185767078,0,0,1,0,0
4019,41.1437,-72.2879,6.5806668761512634,0,0,1,0,0
4027,40.843,-73.2799,8.372398606513004,0,0,1,0,0
4028,40.865,-73.6277,8.209439015362799,0,0,1,0,0
4032,40.7512,-73.6119,7.969703583278656,0,0,1,0,0
4035,40.866,-73.5272,6.966024187106113,0,0,1,0,0
4041,40.993,-72.179,9.603656647629936,0,0,1,0,3
4050,40.8676,-73.4102,7.572502985020384,0,0,1,0,0
4053,40.8861,-73.2438,5.755742213586912,0,0,1,0,0
4055,40.7117,-73.3007,10.387846092768998,0,0,1,0,3
4056,40.6957,-73.3257,6.369900982828227,0,0,1,0,0
4057,40.982,-72.3067,7.944492163932159,0,0,1,0,0
4059,40.7934,-73.6888,11.399555178797922,0,0,1,0,3
4060,40.6637,-73.638,6.96979066990159,0,0,1,0,0
4066,40.993,-72.179,7.994294986415977,0,0,1,0,0
4069,40.7557,-73.5723,10.212247908876364,0,0,1,0,3
4071,40.9445,-72.627,8.250620082174692,0,0,1,0,0
4077,40.8676,-73.4102,4.736198448394496,0,0,1,0,0
4080,40.8676,-73.4102,11.468091161057966,0,0,1,0,3
4081,40.8676,-73.4102,10.623573844806888,0,0,1,0,3
4082,41.0459,-71.944,6.601230118728877,0,0,1,0,0
4090,41.0459,-71.944,6.633318433280377,0,0,1,0,0
4095,40.9043,-72.4103,5.737571797812276,0,0,1,0,0
4097,40.5877,-73.6595,9.045465728785949,0,0,1,0,3
4099,40.6807,-73.4444,9.399306471488806,0,0,1,0,3
4100,40.7348,-73.2221,9.593559871137028,0,0,1,0,3
4101,40.7294,-73.6828,6.891015954977839,0,0,1,0,0
4104,40.9262,-72.652,8.693161274238017,0,0,1,0,0
4107,40.7348,-73.2221,8.212839584676484,0,0,1,0,0
4109,41.0459,-71.944,9.80493712880685,0,0,1,0,3
4110,40.6976,-73.7049,6.579251212010101,0,0,1,0,0
4111,41.1039,-72.3674,7.82594021571699,0,0,1,0,0
4115,40.6807,-73.4444,9.557328550325371,0,0,1,0,3
4117,40.9734,-73.6907,8.763428073953845,0,0,1,0,0
4118,40.9351,-73.7571,8.239593454305968,0,0,1,0,0
4120,40.9351,-73.7571,8.488931567475015,0,0,1,0,0
4121,41.1909,-73.6355,7.365180126021013,0,0,1,0,0
4122,41.0384,-73.7156,7.917900586327916,0,0,1,0,0
4125,40.9176,-73.8593,6.601230118728877,0,0,1,0,0
4126,40.9734,-73.6907,8.87066300440602,0,0,1,0,0
4127,40.9734,-73.6907,7.272398392570047,0,0,1,0,0
4128,40.9166,-73.7877,8.115998950158719,0,0,1,0,0
4129,40.9461,-73.8669,6.345987176478571,0,0,1,0,0
4134,40.9719,-73.7181,9.33720207156577,0,0,1,0,3
4135,40.9525,-73.735,7.833045394653093,0,0,1,0,0
4137,40.9461,-73.8669,7.922261058353247,0,0,1,0,0
4138,41.1705,-73.7715,10.349870650556843,0,0,1,0,3
4140,41.0381,-73.8597,10.000233519286708,0,0,1,0,3
4141,41.135,-73.7845,8.559869465696673,0,0,1,0,0
4143,40.9734,-73.6907,8.19533366716287,0,0,1,0,0
4145,40.9525,-73.735,5.69035945432406,0,0,1,0,0
4146,40.9491,-73.7863,8.605936401250625,0,0,1,0,0
4148,41.1909,-73.6355,5.817111159963204,0,0,1,0,0
4149,40.9491,-73.7863,7.551291958988748,0,0,1,0,0
4153,41.2344,-73.6915,7.934989711489885,0,0,1,0,0
4154,41.135,-73.7845,9.382072727215869,0,0,1,0,3
4157,41.0118,-73.8665,7.690377465969685,0,0,1,0,0
4159,41.2709,-73.6841,9.518707035620796,0,0,1,0,3
4160,41.0222,-73.6798,11.564487308295284,0,0,1,0,3
4161,41.1673,-73.8538,6.984716320118266,0,0,1,0,0
4166,40.9351,-73.7571,7.326465613840322,0,0,1,0,0
4167,41.0381,-73.8597,8.563429621389972,0,0,1,0,0
4168,40.9045,-73.8073,8.701512750872865,0,0,1,0,0
4171,40.9002,-73.781,4.04305126783455,0,0,1,0,0
4176,40.9176,-73.8593,6.733163768250093,0,0,1,0,0
4178,40.9002,-73.781,7.9208096792886,0,0,1,0,0
4179,41.0222,-73.6798,11.300929547258082,0,0,1,0,3
4180,41.1182,-73.7733,8.31401401902159,0,0,1,0,0
4182,40.9176,-73.8593,8.509564164251746,0,0,1,0,0
4185,41.3143,-73.8508,5.768320995793772,0,0,1,0,0
4186,41.0222,-73.6798,5.545177444479562,0,0,1,0,0
4187,40.9719,-73.7181,7.979338895262328,0,0,1,0,0
4188,40.9491,-73.7863,8.762176509334903,0,0,1,0,0
4189,40.9461,-73.8669,9.315636885585922,0,0,1,0,3
4190,40.9176,-73.8593,7.3752557780097545,0,0,1,0,0
4195,41.1487,-73.9413,7.624228284845579,0,0,1,0,0
4199,40.8261,-73.8196,6.436150368369428,0,0,1,0,0
4200,40.8465,-73.84100000000002,7.6457802183201675,0,0,1,0,0
4201,40.8434,-73.8602,8.401602750266749,0,0,1,0,0
4204,40.8465,-73.84100000000002,6.425921953982822,0,0,1,0,0
4205,40.8261,-73.8196,8.46168048148598,0,0,1,0,0
4206,40.8261,-73.8196,9.572062557136428,0,0,1,0,3
4209,40.6669,-73.9828,11.47468347271336,0,0,1,0,3
4210,40.679,-73.9644,8.513185170018698,0,0,1,0,0
4211,40.6669,-73.9828,9.459073694289389,0,0,1,0,3
4212,40.694,-73.9903,8.652073673610056,0,0,1,0,0
4214,40.7095,-73.9563,9.046928102392478,0,0,1,0,3
4215,40.679,-73.9644,10.042623211880482,0,0,1,0,3
4216,40.7006,-73.918,8.07961802938984,0,0,1,0,0
4218,40.694,-73.9903,9.962724388293392,0,0,1,0,3
4219,40.6924,-73.9666,10.50950862225204,0,0,1,0,3
4220,40.6669,-73.9828,5.886104031450156,0,0,1,0,0
4221,40.6794,-74.0014,6.984716320118266,0,0,1,0,0
4222,40.6816,-73.9798,9.23600811872476,0,0,1,0,3
4223,40.679,-73.9644,10.804894061906896,0,0,1,0,3
4224,40.694,-73.9903,6.29156913955832,0,0,1,0,0
4226,40.679,-73.9644,11.320048475085667,0,0,1,0,3
4228,40.7095,-73.9563,9.013838751608395,0,0,1,0,3
4229,40.7095,-73.9563,7.741959215458182,0,0,1,0,0
4231,40.7095,-73.9563,6.984716320118266,0,0,1,0,0
4232,40.6451,-73.945,9.663515696240424,0,0,1,0,3
4233,40.679,-73.9644,10.312756417181186,0,0,1,0,3
4234,40.679,-73.9644,10.485656243913366,0,0,1,0,3
4235,40.6816,-73.9798,8.948455992345542,0,0,1,0,3
4237,40.6451,-73.945,11.052939649449156,0,0,1,0,3
4239,40.6794,-74.0014,7.347930944765697,0,0,1,0,0
4240,40.7095,-73.9563,8.902455592206882,0,0,1,0,0
4241,40.6794,-74.0014,5.929589143389895,0,0,1,0,0
4242,40.694,-73.9903,8.590146211154828,0,0,1,0,0
4243,40.6924,-73.9666,9.349058291288005,0,0,1,0,3
4244,40.6816,-73.9798,8.561018670956267,0,0,1,0,0
4246,40.7095,-73.9563,9.552465884392795,0,0,1,0,3
4248,40.6816,-73.9798,9.164505835632383,0,0,1,0,3
4249,40.6669,-73.9828,8.548691858475609,0,0,1,0,0
4250,40.6816,-73.9798,8.388602715193077,0,0,1,0,0
4251,40.7095,-73.9563,7.862958984354891,0,0,1,0,0
4255,40.7095,-73.9563,6.823068470814943,0,0,1,0,0
4256,40.679,-73.9644,6.173786103901937,0,0,1,0,0
4257,40.6225,-73.965,8.792803188706495,0,0,1,0,0
4258,40.6424,-73.9758,8.423321975806166,0,0,1,0,0
4259,40.6628,-73.9546,7.504391559161238,0,0,1,0,0
4260,40.6816,-73.9798,11.997817275675137,0,0,1,0,3
4261,40.694,-73.9903,6.806829360392176,0,0,1,0,0
4263,40.6251,-74.0303,8.637951352550116,0,0,1,0,0
4265,40.6794,-74.0014,8.754634047431272,0,0,1,0,0
4268,40.7012,-73.9436,5.886104031450156,0,0,1,0,0
